2003-08-03,00:00:00,1.12773,1.12851,1.1263,1.12678,85036.7,0.5264
2003-08-04,00:00:00,1.12672,1.13734,1.12564,1.13523,1269311.5,0.5562
2003-08-05,00:00:00,1.13518,1.13969,1.13054,1.13908,1283456.5,0.5998
2003-08-06,00:00:00,1.13868,1.1425,1.13238,1.13364,1267238.1,0.5011
2003-08-07,00:00:00,1.13375,1.14138,1.13173,1.1364,1272338.2,0.5274
2003-08-08,00:00:00,1.13632,1.13774,1.12861,1.13053,1179078.2,0.355
2003-08-11,00:00:00,1.12882,1.13788,1.12615,1.13544,1332321,0.4112
2003-08-12,00:00:00,1.13535,1.13709,1.12659,1.12727,1340615.1,0.3329
2003-08-13,00:00:00,1.12724,1.13302,1.12169,1.13093,1352524,0.3708
2003-08-14,00:00:00,1.13097,1.13365,1.12234,1.1265,1335924.7,0.3548
2003-08-15,00:00:00,1.12629,1.12868,1.12396,1.12633,1207938.9,0.3753
2003-08-17,00:00:00,1.1242,1.12675,1.12337,1.12614,68012.8,0.4307
2003-08-18,00:00:00,1.12601,1.12672,1.11221,1.11382,1353761.2,0.4226
2003-08-19,00:00:00,1.11377,1.1147,1.10534,1.11293,1338473.8,0.4011
2003-08-20,00:00:00,1.11277,1.11397,1.10783,1.11084,1347231.7,0.3739
2003-08-21,00:00:00,1.11067,1.11088,1.08826,1.09295,1344975.3,0.209
2003-08-22,00:00:00,1.09287,1.09445,1.0835,1.08731,1243191.5,0.1522
2003-08-24,00:00:00,1.08496,1.08695,1.08469,1.08551,92062.1,0.1601
2003-08-25,00:00:00,1.08533,1.09169,1.07973,1.08265,1342775.1,0.1209
2003-08-26,00:00:00,1.08269,1.0908,1.07911,1.08739,1340140.1,0.1908
2003-08-27,00:00:00,1.08714,1.09288,1.08303,1.08512,1339286.4,0.1251
2003-08-28,00:00:00,1.08491,1.09114,1.08082,1.08791,1345976.2,0.1812
2003-08-29,00:00:00,1.08784,1.09964,1.08678,1.09817,1254845.8,0.2603
2003-08-31,00:00:00,1.09873,1.09938,1.09794,1.09887,88392.5,0.2862
2003-09-01,00:00:00,1.09882,1.10125,1.09487,1.09576,1204219.6,0.2737
2003-09-02,00:00:00,1.09581,1.0961,1.07975,1.08022,1326005,0.223
2003-09-03,00:00:00,1.08036,1.08715,1.07606,1.08167,1362868.1,0.2768
2003-09-04,00:00:00,1.08164,1.09485,1.08075,1.09305,1348508.6,0.3795
2003-09-05,00:00:00,1.09326,1.11116,1.0915,1.11019,1231784.8,0.4967
2003-09-07,00:00:00,1.10973,1.11043,1.10762,1.10892,98337.2,0.5986
2003-09-08,00:00:00,1.10899,1.11282,1.10448,1.10653,1341294.7,0.6237
2003-09-09,00:00:00,1.10657,1.1239,1.10514,1.12168,1363170.5,0.6986
2003-09-10,00:00:00,1.12169,1.12347,1.11608,1.11811,1364766.8,0.6932
2003-09-11,00:00:00,1.11792,1.12695,1.11537,1.11831,1364460.9,0.6773
2003-09-12,00:00:00,1.11816,1.13208,1.11329,1.12883,1249724.2,0.7289
2003-09-14,00:00:00,1.12675,1.12779,1.12502,1.12748,90649.9,0.7104
2003-09-15,00:00:00,1.12744,1.13082,1.12401,1.12766,1350359.3,0.6756
2003-09-16,00:00:00,1.12765,1.13165,1.11523,1.11632,1345838.7,0.5922
2003-09-17,00:00:00,1.11625,1.12989,1.11366,1.1275,1340349.8,0.6546
2003-09-18,00:00:00,1.1275,1.13414,1.12246,1.12482,1338139.4,0.7483
2003-09-19,00:00:00,1.12476,1.13823,1.12374,1.13762,1260608.2,0.7766
2003-09-21,00:00:00,1.14333,1.14954,1.14246,1.14568,95800.8,0.769
2003-09-22,00:00:00,1.14542,1.15031,1.14124,1.14694,1352392.7,0.7242
2003-09-23,00:00:00,1.1469,1.15233,1.1426,1.1438,1349430.8,0.7081
2003-09-24,00:00:00,1.14377,1.15034,1.14262,1.14814,1351906.2,0.7426
2003-09-25,00:00:00,1.14819,1.15321,1.14568,1.14667,1341406.6,0.6733
2003-09-26,00:00:00,1.14673,1.14965,1.14385,1.14577,1244986.7,0.6992
2003-09-28,00:00:00,1.14488,1.14656,1.14488,1.14593,91015.5,0.699
2003-09-29,00:00:00,1.14592,1.16366,1.13927,1.15753,1352743,0.7037
2003-09-30,00:00:00,1.15756,1.17323,1.15717,1.16738,1347019.6,0.7527
2003-10-01,00:00:00,1.1671,1.17327,1.16523,1.17151,1353190.8,0.7644
2003-10-02,00:00:00,1.17147,1.17668,1.16596,1.1676,1349787.3,0.8397
2003-10-03,00:00:00,1.16764,1.17193,1.15487,1.1578,1258758.6,0.7045
2003-10-05,00:00:00,1.15585,1.15943,1.15557,1.15893,86420,0.7351
2003-10-06,00:00:00,1.15889,1.17212,1.15309,1.17121,1346179.2,0.7332
2003-10-07,00:00:00,1.17128,1.18098,1.1696,1.17741,1337950.9,0.7261
2003-10-08,00:00:00,1.17761,1.18399,1.17675,1.1821,1342844.4,0.7389
2003-10-09,00:00:00,1.18217,1.18588,1.1683,1.17344,1342475.7,0.6873
2003-10-10,00:00:00,1.17325,1.18461,1.17012,1.17928,1237419.2,0.6931
2003-10-12,00:00:00,1.18039,1.18138,1.17982,1.18103,79808.2,0.7124
2003-10-13,00:00:00,1.18094,1.18113,1.16512,1.16904,1346379.2,0.6265
2003-10-14,00:00:00,1.169,1.17638,1.15803,1.17241,1337216.3,0.6391
2003-10-15,00:00:00,1.17202,1.17431,1.15889,1.16171,1352444.1,0.5222
2003-10-16,00:00:00,1.16172,1.16942,1.15721,1.15786,1332556.5,0.4461
2003-10-17,00:00:00,1.15775,1.16823,1.15515,1.16782,1244839,0.4804
2003-10-19,00:00:00,1.17028,1.1727,1.16852,1.16979,94603.9,0.5119
2003-10-20,00:00:00,1.1696,1.16974,1.16,1.16264,1335044.3,0.527
2003-10-21,00:00:00,1.16268,1.16991,1.16152,1.1649,1336706.8,0.5329
2003-10-22,00:00:00,1.16519,1.18276,1.16463,1.18177,1341201.1,0.5554
2003-10-23,00:00:00,1.18166,1.18434,1.17546,1.18201,1339291.6,0.5258
2003-10-24,00:00:00,1.18182,1.18546,1.17589,1.17767,1244182.5,0.4751
2003-10-26,00:00:00,1.17726,1.17829,1.17628,1.1777,60921.5,0.5265
2003-10-27,00:00:00,1.17752,1.17805,1.1717,1.17347,1346951.3,0.4631
2003-10-28,00:00:00,1.17338,1.17383,1.16535,1.16629,1354644.7,0.4124
2003-10-29,00:00:00,1.1663,1.1717,1.16554,1.16597,1327023.1,0.4788
2003-10-30,00:00:00,1.16629,1.17536,1.16096,1.16225,1343465.9,0.4302
2003-10-31,00:00:00,1.16228,1.16551,1.15615,1.15851,1287163.6,0.4757
2003-11-02,00:00:00,1.15762,1.15866,1.15713,1.1579,59183.6,0.5003
2003-11-03,00:00:00,1.15796,1.16177,1.14264,1.14547,1348210.5,0.3283
2003-11-04,00:00:00,1.14544,1.15118,1.14244,1.14722,1347965.2,0.326
2003-11-05,00:00:00,1.1471,1.14956,1.14118,1.14239,1341507.7,0.3381
2003-11-06,00:00:00,1.14251,1.14614,1.13873,1.14081,1344918.7,0.3053
2003-11-07,00:00:00,1.14075,1.15414,1.13769,1.15269,1302945,0.2444
2003-11-09,00:00:00,1.15024,1.1514,1.14941,1.15031,58413.1,0.2314
2003-11-10,00:00:00,1.15028,1.15337,1.14418,1.14494,1348165.1,0.2275
2003-11-11,00:00:00,1.14465,1.15294,1.14416,1.15056,1338472,0.2933
2003-11-12,00:00:00,1.15066,1.16589,1.15024,1.16462,1347272.3,0.4414
2003-11-13,00:00:00,1.16447,1.17503,1.16305,1.17374,1363074.7,0.5481
2003-11-14,00:00:00,1.17367,1.18006,1.17289,1.17732,1292357.7,0.5703
2003-11-16,00:00:00,1.17748,1.18334,1.17748,1.1829,65156.2,0.6251
2003-11-17,00:00:00,1.18271,1.18474,1.17234,1.17462,1358689.5,0.5925
2003-11-18,00:00:00,1.17462,1.19727,1.17319,1.19537,1357378.6,0.6748
2003-11-19,00:00:00,1.19556,1.19767,1.18699,1.18929,1354826.6,0.7172
2003-11-20,00:00:00,1.18919,1.19543,1.18808,1.1899,1360667.4,0.714
2003-11-21,00:00:00,1.18993,1.19369,1.18553,1.19126,1294958.2,0.7539
2003-11-23,00:00:00,1.19068,1.19122,1.18996,1.19064,54652.9,0.7615
2003-11-24,00:00:00,1.19097,1.19167,1.17544,1.17807,1337171.5,0.6322
2003-11-25,00:00:00,1.17805,1.18175,1.17509,1.17741,1348085.9,0.6438
2003-11-26,00:00:00,1.17766,1.1947,1.17732,1.19255,1356713,0.7288
2003-11-27,00:00:00,1.19274,1.19362,1.18821,1.19104,1342401.8,0.7026
2003-11-28,00:00:00,1.19101,1.20129,1.18959,1.19902,1283031.9,0.6833
2003-11-30,00:00:00,1.19703,1.20297,1.19643,1.2027,63749.8,0.6638
2003-12-01,00:00:00,1.20283,1.20392,1.19354,1.19596,1370018.5,0.6018
2003-12-02,00:00:00,1.19572,1.21111,1.19391,1.20835,1348560.6,0.6294
2003-12-03,00:00:00,1.20839,1.21255,1.20683,1.21122,1350222.8,0.6969
2003-12-04,00:00:00,1.21112,1.21533,1.20286,1.20724,1349408,0.5779
2003-12-05,00:00:00,1.20721,1.21767,1.20601,1.21634,1278248.3,0.6707
2003-12-07,00:00:00,1.21709,1.21762,1.21581,1.21652,60185.2,0.669
2003-12-08,00:00:00,1.2163,1.22376,1.21466,1.22152,1353890.5,0.6836
2003-12-09,00:00:00,1.22157,1.22735,1.21851,1.22443,1346106.9,0.6994
2003-12-10,00:00:00,1.22438,1.22639,1.21511,1.21852,1349414.8,0.7591
2003-12-11,00:00:00,1.21869,1.22321,1.21113,1.22226,1360462,0.7764
2003-12-12,00:00:00,1.22187,1.23047,1.22056,1.2273,1289667.5,0.7446
2003-12-14,00:00:00,1.21403,1.21848,1.21273,1.21841,65187,0.6745
2003-12-15,00:00:00,1.21842,1.23216,1.21694,1.23098,1343654.6,0.6925
2003-12-16,00:00:00,1.23094,1.23584,1.22984,1.23169,1346760.4,0.6811
2003-12-17,00:00:00,1.23167,1.24198,1.22939,1.23978,1365885.1,0.7692
2003-12-18,00:00:00,1.23957,1.24369,1.23571,1.24179,1344893.2,0.7355
2003-12-19,00:00:00,1.24164,1.24311,1.23408,1.23713,1280362.5,0.678
2003-12-21,00:00:00,1.24009,1.24044,1.23468,1.23527,63399,0.6983
2003-12-22,00:00:00,1.23503,1.24447,1.23497,1.2392,1341708.4,0.6745
2003-12-23,00:00:00,1.23909,1.24239,1.23803,1.2395,1337819.3,0.6751
2003-12-24,00:00:00,1.2395,1.24688,1.23929,1.24525,1316542.5,0.6788
2003-12-25,00:00:00,1.24453,1.24608,1.24324,1.24432,910164.5,0.6544
2003-12-26,00:00:00,1.24425,1.24676,1.24191,1.24246,1256263.3,0.6984
2003-12-28,00:00:00,1.24242,1.2434,1.24214,1.24294,57698.5,0.6811
2003-12-29,00:00:00,1.24258,1.25058,1.24212,1.24793,1332635,0.6809
2003-12-30,00:00:00,1.24805,1.25603,1.24742,1.2545,1347303.1,0.8298
2003-12-31,00:00:00,1.25429,1.26455,1.25119,1.2594,1269560,0.8021
2004-01-01,00:00:00,1.25934,1.26035,1.24679,1.25723,559789.6,0.7633
