2003-05-04,21:00:00,1.12284,1.12313,1.12256,1.12294,2476.00001823902
2003-05-04,21:05:00,1.12304,1.1231,1.12276,1.12284,2883.30001080036
2003-05-04,21:10:00,1.12314,1.12338,1.12282,1.12312,2513.00000238419
2003-05-04,21:15:00,1.12312,1.12312,1.12279,1.12285,1988.70000332594
2003-05-04,21:20:00,1.12288,1.12311,1.12242,1.12304,2309.80000984669
2003-05-04,21:25:00,1.12304,1.12319,1.12284,1.12297,1873.70000469685
